Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression, Buy Aggression, Sell Aggression
2026-8-7, 12:10:00.000000, 29764.00, 29767.00, 29734.00, 29736.00, 1933, 1817, 29750.25, 29745.67, 29750.50, 1033, 900, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:15:00.000000, 29735.25, 29759.50, 29731.75, 29756.00, 2202, 1963, 29745.63, 29749.08, 29745.63, 926, 1276, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:20:00.000000, 29756.50, 29764.50, 29731.50, 29732.50, 2091, 1907, 29746.25, 29742.83, 29748.00, 1104, 987, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:25:00.000000, 29732.00, 29756.75, 29726.25, 29747.50, 1956, 1789, 29740.63, 29743.50, 29741.50, 931, 1025, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:30:00.000000, 29747.50, 29754.50, 29727.00, 29735.75, 2320, 2157, 29741.19, 29739.08, 29740.75, 1100, 1220, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:35:00.000000, 29736.25, 29764.25, 29734.50, 29761.50, 1758, 1563, 29749.13, 29753.42, 29749.38, 786, 972, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:40:00.000000, 29762.50, 29763.00, 29739.25, 29745.25, 1717, 1576, 29752.50, 29749.17, 29751.13, 840, 877, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:45:00.000000, 29746.00, 29755.25, 29740.75, 29746.75, 1242, 1156, 29747.19, 29747.58, 29748.00, 651, 591, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:50:00.000000, 29746.00, 29759.25, 29735.50, 29751.00, 1683, 1581, 29747.94, 29748.58, 29747.38, 824, 859, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 12:55:00.000000, 29751.50, 29757.50, 29743.25, 29743.25, 1354, 1195, 29748.88, 29748.00, 29750.38, 663, 691, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:00:00.000000, 29743.50, 29754.75, 29741.00, 29746.50, 1439, 1373, 29746.44, 29747.42, 29747.88, 714, 725, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:05:00.000000, 29746.75, 29753.25, 29734.50, 29743.25, 1784, 1674, 29744.44, 29743.67, 29743.88, 952, 832, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:10:00.000000, 29743.50, 29747.25, 29712.50, 29721.50, 2304, 2092, 29731.19, 29727.08, 29729.88, 1221, 1083, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:15:00.000000, 29722.00, 29734.25, 29716.00, 29727.50, 2060, 1923, 29724.94, 29725.92, 29725.13, 1064, 996, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:20:00.000000, 29727.00, 29731.50, 29711.75, 29718.25, 1423, 1383, 29722.13, 29720.50, 29721.63, 755, 668, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:25:00.000000, 29717.75, 29722.50, 29702.75, 29705.75, 1898, 1743, 29712.19, 29710.33, 29712.63, 1062, 836, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:30:00.000000, 29705.50, 29724.25, 29700.00, 29704.00, 2541, 2319, 29708.44, 29709.42, 29712.13, 1195, 1346, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:35:00.000000, 29704.50, 29710.75, 29691.00, 29699.00, 1966, 1811, 29701.31, 29700.25, 29700.88, 1012, 954, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:40:00.000000, 29698.25, 29701.50, 29678.75, 29681.25, 1650, 1555, 29689.94, 29687.17, 29690.13, 891, 759, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:45:00.000000, 29681.50, 29701.50, 29676.50, 29699.25, 2140, 2050, 29689.69, 29692.42, 29689.00, 1020, 1120, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:50:00.000000, 29699.00, 29711.50, 29695.00, 29697.50, 1792, 1686, 29700.75, 29701.33, 29703.25, 907, 885, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-7, 13:55:00.000000, 29698.25, 29729.00, 29690.00, 29725.00, 2416, 2304, 29710.56, 29714.67, 29709.50, 1014, 1402, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 08:30:00.000000, 29805.50, 29841.75, 29737.00, 29740.75, 13761, 12686, 29781.25, 29773.17, 29789.38, 6883, 6878, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 08:35:00.000000, 29741.25, 29811.25, 29727.75, 29764.25, 13352, 12159, 29761.13, 29767.75, 29769.50, 7154, 6198, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 08:40:00.000000, 29763.00, 29788.00, 29718.75, 29776.00, 10236, 9374, 29761.44, 29760.92, 29753.38, 4881, 5355, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 08:45:00.000000, 29775.75, 29828.00, 29767.50, 29817.75, 7938, 7601, 29797.25, 29804.42, 29797.75, 3786, 4152, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 08:50:00.000000, 29817.25, 29832.75, 29754.50, 29776.50, 9500, 9012, 29795.25, 29787.92, 29793.63, 5012, 4488, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 08:55:00.000000, 29777.50, 29819.00, 29756.25, 29806.75, 6545, 6307, 29789.88, 29794.00, 29787.63, 3244, 3301, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:00:00.000000, 29807.00, 29831.50, 29788.25, 29819.00, 6669, 6403, 29811.44, 29812.92, 29809.88, 3333, 3336, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:05:00.000000, 29819.25, 29875.75, 29817.00, 29874.25, 7346, 6690, 29846.56, 29855.67, 29846.38, 3486, 3860, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:10:00.000000, 29874.75, 29892.00, 29870.00, 29881.50, 5193, 4849, 29879.56, 29881.17, 29881.00, 2593, 2600, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:15:00.000000, 29882.00, 29900.00, 29855.25, 29862.25, 6004, 5670, 29874.88, 29872.50, 29877.63, 3154, 2850, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:20:00.000000, 29863.00, 29884.50, 29827.00, 29837.75, 5634, 5316, 29853.06, 29849.75, 29855.75, 3034, 2600, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:25:00.000000, 29838.75, 29869.50, 29814.75, 29857.75, 6389, 6065, 29845.19, 29847.33, 29842.13, 3045, 3344, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:30:00.000000, 29858.25, 29882.00, 29850.00, 29861.50, 4601, 4345, 29862.94, 29864.50, 29866.00, 2275, 2326, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:35:00.000000, 29861.25, 29892.25, 29846.75, 29860.00, 5126, 4879, 29865.06, 29866.33, 29869.50, 2346, 2780, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:40:00.000000, 29859.75, 29883.00, 29855.00, 29866.75, 3371, 3202, 29866.13, 29868.25, 29869.00, 1657, 1714, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:45:00.000000, 29866.50, 29886.00, 29862.50, 29870.25, 3079, 2861, 29871.31, 29872.92, 29874.25, 1516, 1563, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:50:00.000000, 29870.25, 29877.25, 29794.75, 29795.75, 5630, 5314, 29834.50, 29822.58, 29836.00, 3112, 2518, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 09:55:00.000000, 29795.00, 29816.00, 29777.75, 29779.75, 5841, 5509, 29792.13, 29791.17, 29796.88, 2963, 2878, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:00:00.000000, 29780.00, 29815.50, 29771.25, 29800.00, 6157, 5778, 29791.69, 29795.58, 29793.38, 2882, 3275, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:05:00.000000, 29800.00, 29822.50, 29782.75, 29782.75, 4041, 3810, 29797.00, 29796.00, 29802.63, 2017, 2024, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:10:00.000000, 29782.50, 29807.00, 29766.00, 29793.25, 4334, 4119, 29787.19, 29788.75, 29786.50, 2076, 2258, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:15:00.000000, 29793.25, 29817.25, 29790.00, 29799.75, 3708, 3433, 29800.06, 29802.33, 29803.63, 1790, 1918, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29822.25, 0.00, 0.00
2026-8-10, 10:20:00.000000, 29799.75, 29809.00, 29773.50, 29783.75, 3192, 2993, 29791.50, 29788.75, 29791.25, 1663, 1529, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:25:00.000000, 29783.75, 29788.00, 29753.50, 29777.75, 3900, 3695, 29775.75, 29773.08, 29770.75, 1991, 1909, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:30:00.000000, 29777.00, 29787.75, 29747.75, 29750.75, 3307, 3156, 29765.81, 29762.08, 29767.75, 1737, 1570, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:35:00.000000, 29751.25, 29770.00, 29740.75, 29761.75, 2966, 2776, 29755.94, 29757.50, 29755.38, 1499, 1467, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:40:00.000000, 29762.00, 29809.00, 29753.00, 29808.25, 3898, 3545, 29783.06, 29790.08, 29781.00, 1619, 2279, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:45:00.000000, 29808.25, 29818.00, 29786.25, 29796.00, 3504, 3283, 29802.13, 29800.08, 29802.13, 1729, 1775, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:50:00.000000, 29795.50, 29848.50, 29793.50, 29846.50, 3922, 3628, 29821.00, 29829.50, 29821.00, 1538, 2384, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 10:55:00.000000, 29846.25, 29854.50, 29837.50, 29844.00, 2607, 2496, 29845.56, 29845.33, 29846.00, 1225, 1382, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:00:00.000000, 29844.50, 29858.75, 29841.25, 29848.00, 2447, 2313, 29848.13, 29849.33, 29850.00, 1165, 1282, 0.00, 29855.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:05:00.000000, 29848.50, 29850.00, 29816.50, 29826.25, 2840, 2668, 29835.31, 29830.92, 29833.25, 1482, 1358, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:10:00.000000, 29826.00, 29833.00, 29811.75, 29822.00, 2121, 2035, 29823.19, 29822.25, 29822.38, 1070, 1051, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:15:00.000000, 29822.00, 29835.00, 29804.75, 29821.25, 2736, 2590, 29820.75, 29820.33, 29819.88, 1343, 1393, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:20:00.000000, 29821.50, 29841.00, 29816.00, 29839.25, 1957, 1826, 29829.44, 29832.08, 29828.50, 867, 1090, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:25:00.000000, 29839.75, 29843.50, 29807.50, 29809.75, 2529, 2301, 29825.13, 29820.25, 29825.50, 1414, 1115, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:30:00.000000, 29809.50, 29817.00, 29744.00, 29778.25, 5323, 5035, 29787.19, 29779.75, 29780.50, 3119, 2204, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:35:00.000000, 29778.75, 29796.00, 29760.75, 29769.50, 3300, 3155, 29776.25, 29775.42, 29778.38, 1704, 1596, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:40:00.000000, 29769.25, 29774.25, 29729.50, 29742.25, 4262, 3849, 29753.81, 29748.67, 29751.88, 2144, 2118, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:45:00.000000, 29742.75, 29768.50, 29733.00, 29767.00, 3525, 3279, 29752.81, 29756.17, 29750.75, 1620, 1905, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:50:00.000000, 29766.50, 29768.00, 29741.75, 29755.25, 2430, 2186, 29757.88, 29755.00, 29754.88, 1244, 1186, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 11:55:00.000000, 29756.00, 29781.00, 29756.00, 29780.00, 2524, 2388, 29768.25, 29772.33, 29768.50, 1142, 1382, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:00:00.000000, 29780.25, 29783.75, 29760.75, 29774.00, 2507, 2385, 29774.69, 29772.83, 29772.25, 1226, 1281, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:05:00.000000, 29773.75, 29802.00, 29769.75, 29800.50, 2847, 2291, 29786.50, 29790.75, 29785.88, 1003, 1844, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:10:00.000000, 29800.75, 29809.00, 29793.00, 29800.75, 2250, 2090, 29800.88, 29800.92, 29801.00, 1082, 1168, 0.00, 0.00, 0.00, 0.00, 0.00, 29816.25, 0.00, 29816.25, 0.00, 0.00
2026-8-10, 12:15:00.000000, 29800.75, 29811.25, 29789.50, 29796.00, 1869, 1719, 29799.38, 29798.92, 29800.38, 900, 969, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29816.25
2026-8-10, 12:20:00.000000, 29796.50, 29804.50, 29792.00, 29796.75, 1322, 1239, 29797.44, 29797.75, 29798.25, 619, 703, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:25:00.000000, 29797.00, 29799.75, 29776.25, 29787.50, 2066, 1945, 29790.13, 29787.83, 29788.00, 1090, 976, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:30:00.000000, 29786.75, 29796.50, 29784.75, 29787.75, 1443, 1361, 29788.94, 29789.67, 29790.63, 720, 723, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:35:00.000000, 29788.00, 29790.75, 29763.75, 29769.50, 2198, 1895, 29778.00, 29774.67, 29777.25, 1240, 958, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:40:00.000000, 29770.00, 29778.50, 29756.00, 29759.50, 1659, 1577, 29766.00, 29764.67, 29767.25, 825, 834, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:45:00.000000, 29760.00, 29763.50, 29752.75, 29753.00, 1708, 1554, 29757.31, 29756.42, 29758.13, 896, 812, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:50:00.000000, 29754.00, 29761.75, 29744.25, 29752.25, 2086, 1946, 29753.06, 29752.75, 29753.00, 1042, 1044, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 12:55:00.000000, 29753.00, 29765.25, 29745.75, 29759.75, 1644, 1526, 29755.94, 29756.92, 29755.50, 796, 848, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:00:00.000000, 29759.00, 29768.25, 29750.00, 29754.50, 1567, 1483, 29757.94, 29757.58, 29759.13, 760, 807, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:05:00.000000, 29754.50, 29770.00, 29748.50, 29766.25, 1323, 1236, 29759.81, 29761.58, 29759.25, 625, 698, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:10:00.000000, 29765.00, 29772.75, 29750.00, 29751.25, 1452, 1394, 29759.75, 29758.00, 29761.38, 750, 702, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:15:00.000000, 29751.75, 29756.50, 29742.75, 29747.25, 1724, 1577, 29749.56, 29748.83, 29749.63, 871, 853, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:20:00.000000, 29747.00, 29755.75, 29742.50, 29750.00, 1324, 1240, 29748.81, 29749.42, 29749.13, 622, 702, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:25:00.000000, 29750.75, 29756.00, 29743.50, 29747.75, 1036, 981, 29749.50, 29749.08, 29749.75, 524, 512, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:30:00.000000, 29747.50, 29765.00, 29741.50, 29763.00, 2132, 1941, 29754.25, 29756.50, 29753.25, 1021, 1111, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:35:00.000000, 29763.25, 29771.00, 29746.25, 29755.25, 1772, 1657, 29758.94, 29757.50, 29758.63, 862, 910, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:40:00.000000, 29755.50, 29773.50, 29753.75, 29771.75, 1779, 1605, 29763.63, 29766.33, 29763.63, 782, 997, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:45:00.000000, 29772.00, 29774.00, 29759.75, 29765.25, 1346, 1216, 29767.75, 29766.33, 29766.88, 624, 722, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:50:00.000000, 29765.50, 29780.00, 29765.50, 29775.00, 1437, 1355, 29771.50, 29773.50, 29772.75, 648, 789, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-10, 13:55:00.000000, 29775.25, 29784.50, 29767.50, 29782.00, 1726, 1652, 29777.31, 29778.00, 29776.00, 804, 922, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 08:30:00.000000, 29839.25, 29842.50, 29726.50, 29737.50, 16229, 15393, 29786.44, 29768.83, 29784.50, 8410, 7819, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 08:35:00.000000, 29736.75, 29743.00, 29679.00, 29702.25, 12219, 11518, 29715.25, 29708.08, 29711.00, 6253, 5966, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 08:40:00.000000, 29701.75, 29756.25, 29700.25, 29723.25, 10524, 10011, 29720.38, 29726.58, 29728.25, 5172, 5352, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 08:45:00.000000, 29723.75, 29725.00, 29631.75, 29660.75, 13420, 12361, 29685.31, 29672.50, 29678.38, 7171, 6249, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29645.75, 0.00
2026-8-11, 08:50:00.000000, 29659.75, 29696.00, 29643.50, 29663.75, 8606, 8242, 29665.75, 29667.75, 29669.75, 4186, 4420, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 08:55:00.000000, 29664.00, 29735.00, 29657.00, 29732.75, 8147, 7538, 29697.19, 29708.25, 29696.00, 3727, 4420, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:00:00.000000, 29732.50, 29770.75, 29718.25, 29756.75, 8109, 7457, 29744.56, 29748.58, 29744.50, 3902, 4207, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:05:00.000000, 29756.50, 29792.50, 29752.00, 29778.00, 6944, 6357, 29769.75, 29774.17, 29772.25, 3303, 3641, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:10:00.000000, 29778.50, 29790.50, 29757.00, 29763.00, 5048, 4703, 29772.25, 29770.17, 29773.75, 2723, 2325, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:15:00.000000, 29762.00, 29791.75, 29740.00, 29749.00, 8146, 7658, 29760.69, 29760.25, 29765.88, 4200, 3946, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:20:00.000000, 29749.25, 29773.50, 29737.50, 29748.00, 5984, 5660, 29752.06, 29753.00, 29755.50, 2997, 2987, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:25:00.000000, 29748.25, 29782.00, 29742.25, 29777.25, 4515, 4249, 29762.44, 29767.17, 29762.13, 2077, 2438, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:30:00.000000, 29777.75, 29785.25, 29732.50, 29772.75, 5969, 5573, 29767.06, 29763.50, 29758.88, 3029, 2940, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:35:00.000000, 29772.50, 29778.25, 29741.75, 29744.00, 4534, 4270, 29759.13, 29754.67, 29760.00, 2257, 2277, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:40:00.000000, 29744.75, 29758.75, 29728.25, 29742.75, 4808, 4590, 29743.63, 29743.25, 29743.50, 2325, 2483, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:45:00.000000, 29741.75, 29783.25, 29740.50, 29780.00, 4672, 4349, 29761.38, 29767.92, 29761.88, 2109, 2563, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 09:50:00.000000, 29780.00, 29804.75, 29765.25, 29794.50, 5612, 5364, 29786.13, 29788.17, 29785.00, 2707, 2905, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29809.75, 0.00, 0.00
2026-8-11, 09:55:00.000000, 29793.75, 29804.00, 29772.50, 29777.00, 3489, 3320, 29786.81, 29784.50, 29788.25, 1818, 1671, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 29802.25
2026-8-11, 10:00:00.000000, 29776.50, 29792.25, 29771.50, 29776.75, 3874, 3574, 29779.25, 29780.17, 29781.88, 1844, 2030, 0.00, 29797.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 10:05:00.000000, 29776.75, 29777.25, 29712.50, 29713.50, 6749, 6410, 29745.00, 29734.42, 29744.88, 3759, 2990, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 10:10:00.000000, 29713.75, 29728.00, 29703.25, 29712.25, 4895, 4619, 29714.31, 29714.50, 29715.63, 2344, 2551, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 10:15:00.000000, 29711.00, 29718.75, 29697.50, 29708.75, 4445, 4008, 29709.00, 29708.33, 29708.13, 2256, 2189, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2026-8-11, 10:20:00.000000, 29709.00, 29735.25, 29702.00, 29707.25, 4154, 3901, 29713.38, 29714.83, 29718.63, 1927, 2227, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
